itemid,Category
1644801549,26
1647438062,2
1648593662,3
1649794192,22
1650513545,2
1650543674,4
1656346474,4
1658396925,4
1659716736,32
1663808102,4
1664522879,32
1665635448,32
1666346915,26
1672424240,31
1672883800,18
1674165382,3
1674958968,20
1675089748,31
1675106951,4
1675811286,27
1677145311,3
1678117613,31
1678320698,7
1679807322,3
1680353218,32
1680837399,1
1680870322,31
1680870745,41
1682601748,4
1683225341,3
1683225685,35
1683260809,32
1683339865,26
1684619573,26
1685316098,42
1685541091,34
1687524001,26
1687592412,18
1687650338,31
1687910251,27
1688320728,25
1692044312,12
1692989131,3
1695403686,35
1700635203,32
1700975466,37
1701902709,32
1703723026,41
1703985307,19
1704829480,27
1705518937,26
1705539365,41
1707298565,3
1707307426,26
1707459438,25
1707465403,4
1707467271,31
1707616815,5
1707784708,27
1707797992,41
1710167105,3
1710929848,27
1712470681,19
1712707292,32
1713108041,28
1713873585,26
1713877482,31
1713884150,27
1714093218,3
1714736155,27
1716009889,41
1718740018,3
1722916986,3
1724456812,2
1728051369,35
1728113202,1
1730755707,31
1735053664,1
1735720679,32
1735896362,31
1736521925,3
1739449181,22
1741326223,31
1741659156,3
1741746597,31
1741841224,1
1742491901,3
1743594756,1
1743617897,18
1743720538,3
1744347634,27
1744511846,41
1745494554,22
1746396103,3
1746576135,31
1746905148,3
1747025360,3
1748449062,42
1749785702,3
1749800401,27
1751971858,32
1752879654,1
1753972454,32
1754430763,31
1754521348,27
1755350286,4
1756035457,26
1758462345,25
1758653112,1
1759119192,41
1759600701,2
1760436201,3
1761800001,18
1762084294,26
1762390139,35
1762397637,3
1762559664,41
1762635374,1
1762648760,35
1762759863,18
1765352716,32
1765510587,32
1766241842,32
1768954759,3
1769104298,3
1769270930,26
1769366843,41
1769367625,31
1770722135,26
1771015967,35
1771546734,19
1771551550,26
1772117013,25
1773869094,32
1773971706,42
1775751112,35
1775855349,27
1775856181,31
1775893205,4
1775912402,3
1775925520,3
1775956285,26
1776299554,3
1776484948,32
1777413930,4
1778066473,3
1779215630,2
1779645985,32
1779782993,35
1779789763,18
1780230916,19
1780634277,31
1782600248,5
1782970781,2
1785550720,35
1789653278,41
1790020990,32
1790444485,25
1791696540,34
1792280834,4
1792759950,35
1793503859,32
1793633016,35
1793638564,35
1793695745,27
1793729826,3
1794721978,5
1795587131,34
1795936867,32
1796026142,26
1796709453,32
1797697106,27
1797935265,42
1799391553,31
1799976531,35
1800347665,31
1801834514,26
1805497902,3
1808479477,3
1808834388,26
1810069340,27
1813007706,2
1813356992,4
1814021995,32
1814445278,26
1815431881,2
1815431989,41
1816874178,25
1816931882,32
1817240765,32
1817508962,31
1817988691,32
1818509299,1
1819283125,35
1819302262,26
1819730705,32
1819861770,35
1819956597,4
1820040298,31
1820289874,4
1820953147,26
1821325035,4
1821753675,32
1822329814,4
1822890261,41
1822964728,3
1822998035,3
1823138195,27
1823166023,3
1823983009,5
1824107111,4
1824670332,4
1825193877,3
1826673271,3
1827472446,42
1827986133,3
1828013216,18
1828700494,31
1828700495,35
1828727909,3
1829217474,3
1829542699,35
2211763,31
11297381,2
29154390,18
42611700,3
49133002,3
49325235,32
61424939,3
63233163,18
68412332,18
69375847,3
79481406,18
79488079,42
82523962,34
84622146,41
88884513,32
91305368,21
122374252,31
125620089,27
129165356,3
131099807,3
158433063,4
166251019,18
191533824,27
197833152,3
220735330,41
229620836,18
231335564,31
246263688,41
249644033,31
270207232,3
280872545,26
317620374,2
318349861,26
323235128,31
344981960,26
349261764,5
352424442,1
361379552,20
361983741,35
364937120,31
369469484,32
370844084,12
381020333,31
402170930,35
433866615,3
434739900,32
439037232,32
439041017,2
441644729,32
446670265,4
448909470,25
451246357,25
455760085,32
469348415,4
474391820,32
478570415,18
478853027,3
495666787,3
500143402,41
507743828,4
520177968,26
524600166,3
524652167,42
563611694,31
575043879,32
576472082,4
605141425,2
622201245,41
622335280,41
623044896,4
631177189,3
635067394,18
635168707,27
640295702,31
649417715,26
652045624,3
654512409,18
659682612,18
670966095,18
679797909,22
685003751,31
688573471,32
697195407,4
699310387,34
706092373,18
710021574,18
712095115,42
712273114,31
714063228,4
724243641,41
732362140,4
733639415,3
734474261,42
734554814,31
734562887,31
735986577,35
739086271,3
749115665,32
753999441,31
755445457,35
756166536,2
762695257,32
764139723,41
772006228,35
772488090,31
772603282,4
781370312,5
782705893,3
787544985,35
794608507,41
794662166,1
799080037,31
827873599,3
839827530,25
842095341,2
855234781,32
861423994,32
862022726,3
866558374,3
866905640,26
867401326,22
874963675,41
878077204,32
878987712,41
879270800,3
885021877,5
888896176,32
894735833,41
897738962,22
900089288,22
903507721,31
905134349,32
906082601,19
907382147,18
907580046,41
912484319,4
916069973,31
916146481,31
916534931,32
919236189,32
925812108,4
934984929,41
945773458,26
953638636,1
954860229,32
954861983,34
955022868,5
955022871,1
955022897,2
955026813,5
956400716,5
959107767,26
959174414,41
959640770,31
959722079,32
959725818,31
959728049,2
967776567,32
967856648,18
968906201,35
969307750,3
970385063,19
976523080,22
977281047,32
988764390,1
995027041,2
995676063,27
998383531,22
998698251,31
999048937,3
1002309840,32
1007569347,41
1009542353,3
1010453733,4
1015957261,35
1024153605,28
1028079459,31
1029691214,3
1035050355,35
1039898362,4
1042283403,25
1048738500,21
1052384688,27
1062015208,3
1071372169,4
1075965089,41
1078395066,3
1084096349,20
1085318710,3
1085565496,3
1085998192,25
1091598582,31
1095198384,3
1097608342,26
1101203322,4
1102491700,27
1112184822,4
1112459503,31
1113239335,25
1117997182,18
1118077775,32
1125148240,31
1126268315,4
1127242358,27
1129429383,5
1132356463,31
1137116687,31
1137652538,32
1139627947,18
1141988173,2
1147964266,4
1153623759,32
1154605700,32
1155074896,3
1155217907,32
1162016246,34
1163551173,3
1164985973,3
1169138951,35
1178472079,22
1179715136,22
1179749537,22
1182976680,3
1185893349,3
1186788507,25
1186972337,3
1187393906,35
1192564714,35
1195560810,27
1202613486,3
1205670549,3
1206289104,26
1207760090,3
1209069042,3
1211676547,1
1211969896,28
1212128119,32
1212190865,3
1215108577,25
1222627895,4
1222888157,34
1227014615,26
1227982515,4
1229326558,42
1230176040,4
1232021500,5
1233902806,31
1234635108,32
1234649478,25
1236517793,27
1241744187,32
1247454295,21
1247476281,3
1251428700,4
1252240315,26
1256042829,27
1258634920,22
1260984069,31
1260984088,35
1261094561,34
1261094579,42
1262999121,26
1265639300,3
1266650597,4
1266755944,32
1267214105,32
1267317634,26
1267549823,32
1272698746,3
1274293419,4
1275248626,4
1276368752,31
1282126696,32
1284146800,27
1285154192,32
1286081763,22
1287263176,32
1294283450,19
1297535246,2
1297972665,22
1298600230,2
1298672864,5
1300877024,4
1301869088,31
1304705339,26
1305667780,26
1313086086,35
1316477970,32
1318707583,31
1322054375,32
1328699483,12
1330527582,4
1330629167,3
1331302306,3
1332987232,26
1334406568,41
1334708195,3
1336071584,31
1336573622,4
1339135172,26
1346247727,31
1349246252,4
1356245953,3
1359827249,3
1361649936,41
1362083291,5
1362451410,31
1363587237,26
1364755503,35
1365859846,3
1366364024,42
1366880020,42
1370912452,3
1370996542,3
1383082836,32
1384276650,35
1384276676,4
1384512122,4
1386999144,31
1393888302,27
1394887456,31
1394948984,26
1396716219,41
1397832720,4
1398054798,35
1400152655,1
1400504634,35
1405903928,32
1412064506,1
1412924104,43
1413987893,5
1418603773,31
1424621297,42
1425309375,31
1425417472,27
1428794937,25
1428806084,25
1433321334,26
1433786821,1
1434324142,4
1440633720,42
1443254843,4
1446030776,3
1446035184,32
1447967725,41
1447972790,32
1448563470,1
1449422040,3
1450082866,35
1451752657,32
1452746438,3
1453347295,3
1453417599,26
1455278344,41
1459958682,26
1461143963,4
1461546273,3
1461546310,32
1462858429,3
1463364175,32
1463410789,1
1463410899,22
1463417364,35
1463417463,41
1464032161,3
1464953236,35
1465165385,32
1465165719,5
1465316036,32
1467164843,3
1468404092,26
1470837300,31
1472449263,41
1476518276,34
1477528786,41
1477730772,3
1479610273,25
1479917145,31
1480684083,4
1485744998,27
1485897173,4
1490504545,4
1490786540,27
1491550471,4
1493374900,32
1495412682,31
1496524065,35
1499536345,27
1499543495,19
1499638241,35
1500140316,32
1505974217,31
1506647927,35
1506856593,3
1507004143,31
1511254112,26
1512210455,19
1513777798,32
1516338878,22
1516456636,4
1516486393,34
1516854739,19
1517248025,32
1517290266,3
1518616319,4
1518815737,42
1520499279,31
1521754024,4
1523108581,34
1524005169,26
1525779099,35
1526815935,26
1527211269,4
1527994418,3
1533763853,1
1534895810,32
1535027929,3
1535733171,41
1540398212,32
1540449201,1
1542628033,42
1546267283,32
1546357708,4
1546562134,3
1546608460,41
1549074048,32
1550152418,31
1550327293,27
1551863578,3
1552112453,4
1552697567,35
1553047388,34
1555893237,4
1558675913,41
1560544489,31
1560876122,41
1562633087,3
1562870352,27
1563410130,3
1563655058,19
1569244156,4
1571826957,22
1577102884,31
1577153667,3
1579215798,27
1580433279,26
1581747775,3
1582329870,26
1583248259,5
1584092666,26
1585981256,3
1585996290,19
1587145417,5
1587835710,26
1587944919,3
1588202203,42
1588232274,43
1588423499,32
1588926269,22
1589212967,32
1589427285,32
1589869586,32
1590639021,3
1590811054,32
1591547175,3
1593038963,32
1593622611,18
1594423592,26
1596828759,26
1597064963,32
1598751688,26
1598899270,34
1599597357,25
1599906630,32
1604402665,3
1604766531,3
1604855783,41
1606310213,4
1607038333,32
1607121480,3
1609180697,4
1612325319,4
1613190093,27
1613663231,32
1614397503,1
1614399998,4
1616932308,3
1620355949,41
1621819652,42
1623260152,4
1623418011,35
1625008003,32
1625142162,32
1625310750,32
1626147078,35
1626856184,32
1626856999,3
1627821646,26
1627890429,31
1627903228,32
1628941110,35
1632456953,27
1635998588,41
1637795232,32
1638441460,31
1639032694,19
1640866534,31
1643152757,31
1643331002,4
1645391436,32
1646309574,27
1647437995,3
1649113998,35
1649342960,35
1649796333,4
1649968582,1
1650513891,3
1650535616,31
1651129692,32
1653264283,31
1654537632,3
1656338010,3
1658521482,32
1658528060,19
1659032606,18
1659575841,26
1659985869,32
1664004694,2
1664838702,3
1664862114,26
1667634355,4
1670749477,27
1671902703,32
1673007686,35
1673885321,35
1673885433,3
1674540148,4
1675292483,19
1676247735,5
1676673450,4
1680043872,28
1680476999,4
1680803368,19
1681737954,22
1683427762,41
1683673579,31
1684494669,3
1686320517,20
1687907693,25
1687988988,3
1688398352,18
1688622771,31
1689008517,2
1689503241,26
1689894711,31
1690489597,34
1695222440,19
1696594765,35
1697001734,25
1698906422,32
1699263222,3
1700604735,37
1700805181,22
1701997301,35
1703072457,18
1703194482,19
1703513633,32
1703717144,26
1703740663,31
1703829099,25
1704822706,41
1705024789,31
1705607733,1
1707397215,35
1707467277,28
1707472430,31
1707584026,25
1707606649,3
1708543618,3
1709238681,25
1710167234,18
1712184871,32
1712190784,41
1712489457,32
1713174359,31
1713210260,19
1714093683,3
1714518339,3
1714872665,32
1717206843,31
1717606559,4
1717895530,27
1717958719,3
1719075662,32
1724858877,22
1735737863,31
1735852399,25
1736289831,4
1738605258,1
1741555533,18
1742930893,41
1743307103,26
1743619407,31
1743676456,35
1747431598,25
1747972108,41
1748192064,4
1748906279,5
1749631958,26
1752287571,4
1753972498,35
1754031943,31
1754488258,32
1757371015,3
1757818220,27
1758442961,35
1759257618,4
1759813509,5
1760317750,26
1761170673,25
1761653281,2
1762097413,18
1762370487,26
1762578294,26
1762627268,1
1762896522,4
1763194273,35
1764437036,3
1770320097,31
1770328385,18
1770756978,32
1772109041,27
1774135340,32
1774306148,3
1775908330,27
1776415857,31
1776494094,31
1776828803,27
1777462007,2
1777603137,27
1778255799,2
1778581187,4
1780123396,41
1781281314,31
1783025122,35
1783534207,3
1783555100,3
1783669480,18
1784422883,41
1784491264,25
1784556922,3
1784606265,31
1784671257,28
1784759305,31
1784850947,1
1784960111,35
1787410576,22
1788222434,5
1788992255,4
1788997955,25
1789204867,26
1790444922,32
1790444923,4
1791836783,27
1791871262,3
1791971754,41
1793869317,31
1795166290,41
1795342748,4
1796030383,27
1796134893,3
1796895952,3
1797395444,4
1797712954,3
1797730054,3
1798028093,1
1799477598,27
1803989861,31
1804070849,35
1804763634,26
1804836417,3
1804891029,5
1804905568,4
1805601632,32
1805624940,18
1806780777,31
1808466824,41
1808546478,42
1808592640,35
1811690996,32
1812360907,2
1814688316,26
1814963565,26
1816878981,22
1818034709,41
1818205610,19
1819974917,32
1821177820,4
1822211659,4
1822962866,18
1823055579,18
1825234347,27
1825319383,35
1828829171,34
1828901918,32
1828950033,27
1828976302,19
1828976357,31
1829349721,31
1829452338,26
12832220,5
14648523,3
16132292,25
18811828,34
37752086,3
54401020,18
55842805,3
57478825,27
58718778,3
59376504,41
59382679,25
61621593,26
66020942,31
71761511,27
72557003,1
73359888,41
75519771,3
79481300,3
83426607,35
86732815,35
95143459,35
97602447,31
109426288,41
113774559,22
127694088,3
130004584,31
130744394,31
131222149,31
131717183,31
135353748,19
145578046,35
155682176,1
160682292,31
170079854,32
192228581,41
197465983,31
219370976,35
219694911,32
248117318,32
257385268,26
265055660,3
270165193,35
292603139,25
297936474,31
302086925,26
304804699,32
305797519,32
310220285,37
318343821,32
338390102,32
346932887,35
351500697,3
366172181,31
405643655,32
405737448,27
426732337,26
435466268,34
437952860,25
444274667,35
448913700,12
455760939,3
455889062,32
456456720,1
460450017,35
465652431,32
470351701,1
474103666,28
474112158,26
475315428,41
485897662,32
498881368,26
520428606,22
525897850,31
565517128,34
578529207,2
584720120,31
585735319,32
590432956,31
591547440,35
601697261,3
609449990,25
610783402,2
631178040,26
636619722,12
638597156,26
640349426,3
648746311,4
660741622,31
670968627,32
675955772,28
682717803,25
684413657,34
688382494,31
688433611,42
689406577,22
699291925,26
699488333,41
699491582,31
702490416,4
706850157,3
706853912,41
711611761,22
712430667,22
718910442,22
721505070,35
721928559,4
721929382,27
727955962,31
728306038,41
732328086,5
736098404,31
752592873,31
755605419,35
763181598,31
765099088,32
766560542,27
767910383,32
769828721,31
781287044,32
783632380,3
799059460,1
802184767,26
806633334,32
809372799,4
810209396,18
819378255,25
819479391,18
831656759,35
836503591,19
840050767,42
844385338,3
845212374,3
846166066,32
849031717,4
855357762,26
858831314,27
858968396,31
863021761,27
864786397,31
866858709,3
866908430,31
866912362,32
872996900,27
883932463,32
888216357,41
888966253,32
896953770,42
899271941,3
903507636,2
908100508,35
915976230,1
916031241,4
916383805,3
918293027,34
919289320,4
921872733,41
930902468,25
930925430,22
931723502,25
933886494,35
934530113,31
938183533,4
938921571,19
940330636,3
942499495,42
952220908,32
954855545,32
955036122,31
959174443,26
959385199,26
959689653,27
959977954,3
962439328,42
964247542,31
967856590,41
970427146,3
972320077,25
986144720,27
987019316,7
988744156,3
989004902,37
990002405,4
990405860,3
1007576145,32
1024269713,27
1029176732,4
1029183352,27
1034187981,32
1039925299,41
1043234451,3
1043282220,37
1043283025,26
1043283536,41
1046284185,41
1049735780,41
1052207963,3
1052384736,3
1060553580,3
1065417064,5
1074638811,26
1077010899,22
1077018798,3
1078446251,18
1082148418,32
1082225713,2
1082721046,35
1084390417,4
1086616996,35
1086631666,4
1087532022,31
1092372080,2
1096041414,35
1097983192,32
1098342347,34
1099056871,4
1099302961,35
1100269519,3
1100632011,35
1105338540,31
1105931744,31
1107676263,31
1108068958,32
1111009448,42
1113193502,32
1120012107,3
1120073743,3
1123190752,3
1124233810,31
1133865630,32
1137815406,1
1138613714,32
1139315399,4
1140380291,27
1141969604,19
1143304844,3
1143799637,2
1146278515,35
1150123233,35
1154596836,27
1155272189,3
1155886235,3
1157048465,1
1159551207,4
1160063726,18
1160422414,41
1162307002,31
1168167953,3
1168877424,31
1169722161,4
1178715855,19
1180499095,26
1182454752,4
1185485784,2
1188648281,27
1189591462,25
1189667317,3
1192868458,3
1198881575,3
1203100220,32
1206273811,3
1207547365,2
1212129323,2
1212189622,26
1212190859,35
1212608495,26
1213144459,3
1213786617,27
1214216886,3
1214375296,34
1214409687,2
1220688175,3
1222492198,41
1222612207,5
1222929731,4
1225160405,4
1225834557,32
1234651199,18
1236500785,26
1236514083,31
1240879523,32
1241285463,26
1241294938,35
1241805486,3
1242439774,31
1243924183,3
1256440622,22
1258220403,25
1261003261,3
1261085586,3
1264671160,31
1265583759,3
1267117544,4
1270154433,22
1270173378,2
1272488514,3
1273281132,42
1273355123,35
1273957833,12
1275782688,4
1281866759,3
1284207916,18
1284310742,3
1286232789,35
1288079323,18
1289315730,26
1290626233,3
1292264041,35
1297180048,26
1297440918,26
1299418156,41
1300636023,5
1301037835,34
1301136904,35
1301900108,26
1301991974,31
1302347254,2
1305779608,4
1306625685,27
1309915102,1
1312458458,1
1321722290,19
1328271229,41
1331231490,4
1334989105,5
1336811475,1
1337924506,22
1340002896,42
1343221769,1
1345498981,4
1346247640,35
1347060242,27
1349355143,3
1350725172,26
1351087295,26
1352912463,1
1357025421,31
1357597920,32
1363166979,41
1363888428,31
1365092659,18
1366872098,3
1367851686,31
1371377743,5
1371930110,1
1373039335,25
1377158462,18
1379495737,4
1381788922,22
1386227080,2
1386720713,5
1388421756,41
1389759851,3
1391753357,4
1391753427,31
1392298934,19
1393801190,31
1394458092,32
1395117046,22
